tipo,CNPJ,RazaoAnterior,RazaoAtual,valor,arquivo
CNPJ_Razao_Conflito,20231201000000,42002535,252,,caderno_mar24.zip
CNPJ_Razao_Conflito,00000000000001,,0.35,,caderno_mar24.zip
Valor_NaoPositivo,00000000000001,,,-0.2640874684608916,caderno_mar24.zip
CNPJ_Razao_Conflito,00000000000001,,0.38,,caderno_mar24.zip
Valor_NaoPositivo,00000000000001,,,-0.2962962962962963,caderno_mar24.zip
CNPJ_Razao_Conflito,00000000000001,,10.99,,caderno_mar24.zip
CNPJ_Razao_Conflito,00000000000001,,0.87,,caderno_mar24.zip
Valor_NaoPositivo,00000000000001,,,-0.23684210526315785,caderno_mar24.zip
CNPJ_Razao_Conflito,20101201000000,433,0.63,,caderno_mar24.zip
CNPJ_Razao_Conflito,20111201000000,429,0.5,,caderno_mar24.zip
Valor_NaoPositivo,20120201000000,,,-0.0662,caderno_mar24.zip
Valor_NaoPositivo,20130301000000,,,-0.1747,caderno_mar24.zip
Valor_NaoPositivo,20130701000000,,,-0.1312,caderno_mar24.zip
CNPJ_Razao_Conflito,20131201000000,391,0.92,,caderno_mar24.zip
CNPJ_Razao_Conflito,20141201000000,381,0.78,,caderno_mar24.zip
CNPJ_Razao_Conflito,20150301000000,9876148,1.32,,caderno_mar24.zip
CNPJ_Razao_Conflito,20150601000000,9881299,0.79,,caderno_mar24.zip
CNPJ_Razao_Conflito,20150901000000,9832226,0.54,,caderno_mar24.zip
CNPJ_Razao_Conflito,20151201000000,9735173,0.96,,caderno_mar24.zip
CNPJ_Razao_Conflito,20160301000000,20443744,0.43,,caderno_mar24.zip
CNPJ_Razao_Conflito,20160601000000,20663856,0.35,,caderno_mar24.zip
CNPJ_Razao_Conflito,20160901000000,20858519,0.08,,caderno_mar24.zip
Valor_NaoPositivo,20160901000000,,,-0.14,caderno_mar24.zip
CNPJ_Razao_Conflito,20161201000000,21181491,0.3,,caderno_mar24.zip
Valor_NaoPositivo,20170201000000,,,-0.08,caderno_mar24.zip
CNPJ_Razao_Conflito,20170301000000,21499200,0.25,,caderno_mar24.zip
Valor_NaoPositivo,20170501000000,,,-0.05,caderno_mar24.zip
CNPJ_Razao_Conflito,20170601000000,21617290,-0.23,,caderno_mar24.zip
Valor_NaoPositivo,20170701000000,,,-0.01,caderno_mar24.zip
CNPJ_Razao_Conflito,20170901000000,21979881,0.16,,caderno_mar24.zip
CNPJ_Razao_Conflito,20171201000000,22271134,0.443,,caderno_mar24.zip
Valor_NaoPositivo,20180201000000,,,-0.42,caderno_mar24.zip
CNPJ_Razao_Conflito,20180301000000,22419447,0.09,,caderno_mar24.zip
Valor_NaoPositivo,20180301000000,,,0.0,caderno_mar24.zip
Valor_NaoPositivo,20180401000000,,,-0.03,caderno_mar24.zip
CNPJ_Razao_Conflito,20180601000000,23263131,1.26,,caderno_mar24.zip
CNPJ_Razao_Conflito,20180901000000,23848439,0.48,,caderno_mar24.zip
CNPJ_Razao_Conflito,20181201000000,24046363,0.15,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190301000000,24212147,0.75,,caderno_mar24.zip
Valor_NaoPositivo,20190501000000,,,-0.02,caderno_mar24.zip
CNPJ_Razao_Conflito,20190601000000,24434006,0.01,,caderno_mar24.zip
CNPJ_Razao_Conflito,20190901000000,24861374,-0.04,,caderno_mar24.zip
Valor_NaoPositivo,20190901000000,,,0.0,caderno_mar24.zip
CNPJ_Razao_Conflito,20191201000000,25426316,1.15,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200301000000,25522154,0.07,,caderno_mar24.zip
Valor_NaoPositivo,20200401000000,,,-0.3,caderno_mar24.zip
Valor_NaoPositivo,20200501000000,,,-0.24,caderno_mar24.zip
CNPJ_Razao_Conflito,20200601000000,24746954,0.26,,caderno_mar24.zip
CNPJ_Razao_Conflito,20200901000000,25462492,0.64,,caderno_mar24.zip
CNPJ_Razao_Conflito,20201201000000,26038882,1.35,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210301000000,26444376,0.93,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210601000000,26868182,0.53,,caderno_mar24.zip
CNPJ_Razao_Conflito,20210901000000,27754704,1.16,,caderno_mar24.zip
CNPJ_Razao_Conflito,20211201000000,28273256,0.73,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220301000000,40154493,1.62,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220601000000,40614659,0.67,,caderno_mar24.zip
CNPJ_Razao_Conflito,20220901000000,41071771,-0.29,,caderno_mar24.zip
CNPJ_Razao_Conflito,20221201000000,41387805,0.62,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230301000000,41530252,0.71,,caderno_mar24.zip
CNPJ_Razao_Conflito,20230601000000,41394219,-0.08,,caderno_mar24.zip
Valor_NaoPositivo,20230601000000,,,-0.03,caderno_mar24.zip
Valor_NaoPositivo,20230701000000,,,-0.14,caderno_mar24.zip
Valor_NaoPositivo,20230801000000,,,-0.2,caderno_mar24.zip
CNPJ_Razao_Conflito,20230901000000,41818784,0.26,,caderno_mar24.zip
CNPJ_Razao_Conflito,20231201000000,42002535,0.56,,caderno_mar24.zip
CNPJ_Razao_Conflito,20231201000000,42002535,42539063,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240301000000,42049978,42620343,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240601000000,42638792,42798503,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240901000000,43006595,43198640,,caderno_mar25.zip
CNPJ_Razao_Conflito,20241201000000,43260134,43487800,,caderno_mar25.zip
CNPJ_Razao_Conflito,20231201000000,42002535,26433407,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240301000000,42049978,26336142,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240601000000,42638792,26558810,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240901000000,43006595,27158153,,caderno_mar25.zip
CNPJ_Razao_Conflito,20241201000000,43260134,27670932,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180901000000,23848439,23838481,,caderno_mar25.zip
CNPJ_Razao_Conflito,20181201000000,24046363,24033193,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190301000000,24212147,24168613,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190601000000,24434006,24373798,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190901000000,24861374,24792605,,caderno_mar25.zip
CNPJ_Razao_Conflito,20191201000000,25426316,25337342,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200301000000,25522154,25432071,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200601000000,24746954,24656525,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200901000000,25462492,25343645,,caderno_mar25.zip
CNPJ_Razao_Conflito,20201201000000,26038882,25904750,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210301000000,26444376,26301556,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210601000000,26868182,26722474,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210901000000,27754704,27598848,,caderno_mar25.zip
CNPJ_Razao_Conflito,20211201000000,28273256,28110990,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220301000000,40154493,28291178,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220601000000,40614659,28857781,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220901000000,41071771,29476901,,caderno_mar25.zip
CNPJ_Razao_Conflito,20221201000000,41387805,30030061,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230301000000,41530252,30356257,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230601000000,41394219,30969544,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230901000000,41818784,31625391,,caderno_mar25.zip
CNPJ_Razao_Conflito,20231201000000,42002535,32399978,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240301000000,42049978,32566628,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240601000000,42638792,33389836,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240901000000,43006595,34018146,,caderno_mar25.zip
CNPJ_Razao_Conflito,20241201000000,43260134,34435853,,caderno_mar25.zip
CNPJ_Razao_Conflito,20171201000000,22271134,4868157,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180301000000,22419447,4831545,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180601000000,23263131,4787013,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180901000000,23848439,4756486,,caderno_mar25.zip
CNPJ_Razao_Conflito,20181201000000,24046363,4668841,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190301000000,24212147,4626691,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190601000000,24434006,4591166,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190901000000,24861374,4560523,,caderno_mar25.zip
CNPJ_Razao_Conflito,20191201000000,25426316,4461943,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200301000000,25522154,4867139,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200601000000,24746954,4814490,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200901000000,25462492,4783557,,caderno_mar25.zip
CNPJ_Razao_Conflito,20201201000000,26038882,4750087,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210301000000,26444376,4722666,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210601000000,26868182,4683659,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210901000000,27754704,4647433,,caderno_mar25.zip
CNPJ_Razao_Conflito,20211201000000,28273256,4611706,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220301000000,40154493,4563436,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220601000000,40614659,4504471,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220901000000,41071771,4501374,,caderno_mar25.zip
CNPJ_Razao_Conflito,20221201000000,41387805,4465950,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230301000000,41530252,4461780,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230601000000,41394219,4455193,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230901000000,41818784,4471710,,caderno_mar25.zip
CNPJ_Razao_Conflito,20231201000000,42002535,4476492,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240301000000,42049978,4477913,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240601000000,42638792,4490500,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240701000000,4566214,4522227,,caderno_mar25.zip
CNPJ_Razao_Conflito,20241201000000,43260134,4533248,,caderno_mar25.zip
CNPJ_Razao_Conflito,20171201000000,22271134,354253,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180301000000,22419447,351318,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180601000000,23263131,350660,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180901000000,23848439,346409,,caderno_mar25.zip
CNPJ_Razao_Conflito,20181201000000,24046363,346518,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190301000000,24212147,338213,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190601000000,24434006,340472,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190901000000,24861374,328873,,caderno_mar25.zip
CNPJ_Razao_Conflito,20191201000000,25426316,325787,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200301000000,25522154,328164,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200601000000,24746954,332445,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200901000000,25462492,340775,,caderno_mar25.zip
CNPJ_Razao_Conflito,20201201000000,26038882,346579,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210301000000,26444376,346764,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210601000000,26868182,343710,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210901000000,27754704,343298,,caderno_mar25.zip
CNPJ_Razao_Conflito,20211201000000,28273256,343502,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220301000000,40154493,348480,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220601000000,40614659,353713,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220901000000,41071771,350187,,caderno_mar25.zip
CNPJ_Razao_Conflito,20221201000000,41387805,347380,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230301000000,41530252,345498,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230601000000,41394219,346579,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230901000000,41818784,347380,,caderno_mar25.zip
CNPJ_Razao_Conflito,20231201000000,42002535,348733,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240301000000,42049978,349852,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240601000000,42638792,352766,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240901000000,43006595,348185,,caderno_mar25.zip
CNPJ_Razao_Conflito,20241201000000,43260134,344656,,caderno_mar25.zip
CNPJ_Razao_Conflito,20161201000000,21181491,9455509,,caderno_mar25.zip
CNPJ_Razao_Conflito,20170301000000,21499200,9391547,,caderno_mar25.zip
CNPJ_Razao_Conflito,20170601000000,21617290,9336986,,caderno_mar25.zip
CNPJ_Razao_Conflito,20170901000000,21979881,9285375,,caderno_mar25.zip
CNPJ_Razao_Conflito,20171201000000,22271134,9226965,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180301000000,22419447,9186078,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180601000000,23263131,9167193,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180901000000,23848439,9121565,,caderno_mar25.zip
CNPJ_Razao_Conflito,20181201000000,24046363,9130590,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190301000000,24212147,9051784,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190601000000,24434006,9052855,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190901000000,24861374,9043152,,caderno_mar25.zip
CNPJ_Razao_Conflito,20191201000000,25426316,9043761,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200301000000,25522154,9007493,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200601000000,24746954,8942478,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200901000000,25462492,9003089,,caderno_mar25.zip
CNPJ_Razao_Conflito,20201201000000,26038882,9038499,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210301000000,26444376,8993947,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210601000000,26868182,8931718,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210901000000,27754704,8870728,,caderno_mar25.zip
CNPJ_Razao_Conflito,20211201000000,28273256,8866680,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220301000000,40154493,8859501,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220601000000,40614659,8946537,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220901000000,41071771,8942124,,caderno_mar25.zip
CNPJ_Razao_Conflito,20221201000000,41387805,8909803,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230301000000,41530252,8857591,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230601000000,41394219,8844483,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230901000000,41818784,8803169,,caderno_mar25.zip
CNPJ_Razao_Conflito,20231201000000,42002535,8774612,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240301000000,42049978,8743405,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240601000000,42638792,8776666,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240901000000,43006595,8748296,,caderno_mar25.zip
CNPJ_Razao_Conflito,20241201000000,43260134,8705530,,caderno_mar25.zip
CNPJ_Razao_Conflito,20161201000000,21181491,3855960,,caderno_mar25.zip
CNPJ_Razao_Conflito,20170301000000,21499200,3916869,,caderno_mar25.zip
CNPJ_Razao_Conflito,20170601000000,21617290,3909179,,caderno_mar25.zip
CNPJ_Razao_Conflito,20170901000000,21979881,3960838,,caderno_mar25.zip
CNPJ_Razao_Conflito,20171201000000,22271134,3956910,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180301000000,22419447,3967964,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180601000000,23263131,4063055,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180901000000,23848439,4176433,,caderno_mar25.zip
CNPJ_Razao_Conflito,20181201000000,24046363,4295796,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190301000000,24212147,4307873,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190601000000,24434006,4258908,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190901000000,24861374,4264305,,caderno_mar25.zip
CNPJ_Razao_Conflito,20191201000000,25426316,4310206,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200301000000,25522154,4244508,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200601000000,24746954,3978688,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200901000000,25462492,4304593,,caderno_mar25.zip
CNPJ_Razao_Conflito,20201201000000,26038882,4515522,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210301000000,26444376,4639334,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210601000000,26868182,4743370,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210901000000,27754704,4973805,,caderno_mar25.zip
CNPJ_Razao_Conflito,20211201000000,28273256,5045033,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220301000000,40154493,5079288,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220601000000,40614659,5157212,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220901000000,41071771,5289292,,caderno_mar25.zip
CNPJ_Razao_Conflito,20221201000000,41387805,5300086,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230301000000,41530252,5304603,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230601000000,41394219,5392365,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230901000000,41818784,5640639,,caderno_mar25.zip
CNPJ_Razao_Conflito,20231201000000,42002535,5963399,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240301000000,42049978,6227323,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240601000000,42638792,6827906,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240901000000,43006595,6856884,,caderno_mar25.zip
CNPJ_Razao_Conflito,20241201000000,43260134,6761835,,caderno_mar25.zip
CNPJ_Razao_Conflito,20151201000000,9735173,364,,caderno_mar25.zip
CNPJ_Razao_Conflito,20161201000000,21181491,343,,caderno_mar25.zip
CNPJ_Razao_Conflito,20171201000000,22271134,334,,caderno_mar25.zip
CNPJ_Razao_Conflito,20181201000000,24046363,306,,caderno_mar25.zip
CNPJ_Razao_Conflito,20191201000000,25426316,295,,caderno_mar25.zip
CNPJ_Razao_Conflito,20201201000000,26038882,274,,caderno_mar25.zip
CNPJ_Razao_Conflito,20211201000000,28273256,271,,caderno_mar25.zip
CNPJ_Razao_Conflito,20221201000000,41387805,254,,caderno_mar25.zip
CNPJ_Razao_Conflito,20231201000000,42002535,252,,caderno_mar25.zip
CNPJ_Razao_Conflito,20241201000000,43260134,244,,caderno_mar25.zip
CNPJ_Razao_Conflito,00000000000001,,0.27,,caderno_mar25.zip
Valor_NaoPositivo,00000000000001,,,-0.22857142857142843,caderno_mar25.zip
CNPJ_Razao_Conflito,00000000000001,,0.34,,caderno_mar25.zip
Valor_NaoPositivo,00000000000001,,,-0.10526315789473684,caderno_mar25.zip
CNPJ_Razao_Conflito,00000000000001,,0.06,,caderno_mar25.zip
Valor_NaoPositivo,00000000000001,,,-0.9945404913557779,caderno_mar25.zip
CNPJ_Razao_Conflito,00000000000001,,0.67,,caderno_mar25.zip
Valor_NaoPositivo,00000000000001,,,-0.2298850574712643,caderno_mar25.zip
CNPJ_Razao_Conflito,20101201000000,433,0.63,,caderno_mar25.zip
CNPJ_Razao_Conflito,20111201000000,429,0.5,,caderno_mar25.zip
Valor_NaoPositivo,20120201000000,,,-0.0662,caderno_mar25.zip
Valor_NaoPositivo,20130301000000,,,-0.1747,caderno_mar25.zip
Valor_NaoPositivo,20130701000000,,,-0.1312,caderno_mar25.zip
CNPJ_Razao_Conflito,20131201000000,391,0.92,,caderno_mar25.zip
CNPJ_Razao_Conflito,20141201000000,381,0.78,,caderno_mar25.zip
CNPJ_Razao_Conflito,20150301000000,9876148,1.32,,caderno_mar25.zip
CNPJ_Razao_Conflito,20150601000000,9881299,0.79,,caderno_mar25.zip
CNPJ_Razao_Conflito,20150901000000,9832226,0.54,,caderno_mar25.zip
CNPJ_Razao_Conflito,20151201000000,9735173,0.96,,caderno_mar25.zip
CNPJ_Razao_Conflito,20160301000000,20443744,0.43,,caderno_mar25.zip
CNPJ_Razao_Conflito,20160601000000,20663856,0.35,,caderno_mar25.zip
CNPJ_Razao_Conflito,20160901000000,20858519,0.08,,caderno_mar25.zip
Valor_NaoPositivo,20160901000000,,,-0.14,caderno_mar25.zip
CNPJ_Razao_Conflito,20161201000000,21181491,0.3,,caderno_mar25.zip
Valor_NaoPositivo,20170201000000,,,-0.08,caderno_mar25.zip
CNPJ_Razao_Conflito,20170301000000,21499200,0.25,,caderno_mar25.zip
Valor_NaoPositivo,20170501000000,,,-0.05,caderno_mar25.zip
CNPJ_Razao_Conflito,20170601000000,21617290,-0.23,,caderno_mar25.zip
Valor_NaoPositivo,20170701000000,,,-0.01,caderno_mar25.zip
CNPJ_Razao_Conflito,20170901000000,21979881,0.16,,caderno_mar25.zip
CNPJ_Razao_Conflito,20171201000000,22271134,0.443,,caderno_mar25.zip
Valor_NaoPositivo,20180201000000,,,-0.42,caderno_mar25.zip
CNPJ_Razao_Conflito,20180301000000,22419447,0.09,,caderno_mar25.zip
Valor_NaoPositivo,20180301000000,,,0.0,caderno_mar25.zip
Valor_NaoPositivo,20180401000000,,,-0.03,caderno_mar25.zip
CNPJ_Razao_Conflito,20180601000000,23263131,1.26,,caderno_mar25.zip
CNPJ_Razao_Conflito,20180901000000,23848439,0.48,,caderno_mar25.zip
CNPJ_Razao_Conflito,20181201000000,24046363,0.15,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190301000000,24212147,0.75,,caderno_mar25.zip
Valor_NaoPositivo,20190501000000,,,-0.02,caderno_mar25.zip
CNPJ_Razao_Conflito,20190601000000,24434006,0.01,,caderno_mar25.zip
CNPJ_Razao_Conflito,20190901000000,24861374,-0.04,,caderno_mar25.zip
Valor_NaoPositivo,20190901000000,,,0.0,caderno_mar25.zip
CNPJ_Razao_Conflito,20191201000000,25426316,1.15,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200301000000,25522154,0.07,,caderno_mar25.zip
Valor_NaoPositivo,20200401000000,,,-0.3,caderno_mar25.zip
Valor_NaoPositivo,20200501000000,,,-0.24,caderno_mar25.zip
CNPJ_Razao_Conflito,20200601000000,24746954,0.26,,caderno_mar25.zip
CNPJ_Razao_Conflito,20200901000000,25462492,0.64,,caderno_mar25.zip
CNPJ_Razao_Conflito,20201201000000,26038882,1.35,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210301000000,26444376,0.93,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210601000000,26868182,0.53,,caderno_mar25.zip
CNPJ_Razao_Conflito,20210901000000,27754704,1.16,,caderno_mar25.zip
CNPJ_Razao_Conflito,20211201000000,28273256,0.73,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220301000000,40154493,1.62,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220601000000,40614659,0.67,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220901000000,41071771,-0.29,,caderno_mar25.zip
CNPJ_Razao_Conflito,20221201000000,41387805,0.62,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230301000000,41530252,0.71,,caderno_mar25.zip
CNPJ_Razao_Conflito,20230601000000,41394219,-0.08,,caderno_mar25.zip
Valor_NaoPositivo,20230601000000,,,-0.03,caderno_mar25.zip
Valor_NaoPositivo,20230701000000,,,-0.14,caderno_mar25.zip
Valor_NaoPositivo,20230801000000,,,-0.2,caderno_mar25.zip
CNPJ_Razao_Conflito,20230901000000,41818784,0.26,,caderno_mar25.zip
CNPJ_Razao_Conflito,20231201000000,42002535,0.56,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240301000000,42049978,0.16,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240601000000,42638792,0.21,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240701000000,4566214,0.38,,caderno_mar25.zip
CNPJ_Razao_Conflito,20240901000000,43006595,0.44,,caderno_mar25.zip
CNPJ_Razao_Conflito,20241201000000,43260134,0.52,,caderno_mar25.zip
CNPJ_Razao_Conflito,20220601000000,40614659,40625266,,caderno_set23.zip
CNPJ_Razao_Conflito,20220901000000,41071771,41024863,,caderno_set23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,41296751,,caderno_set23.zip
CNPJ_Razao_Conflito,20230301000000,41530252,41428664,,caderno_set23.zip
CNPJ_Razao_Conflito,20230601000000,41394219,41667722,,caderno_set23.zip
CNPJ_Razao_Conflito,20220601000000,40614659,23863602,,caderno_set23.zip
CNPJ_Razao_Conflito,20220901000000,41071771,24439511,,caderno_set23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,24983063,,caderno_set23.zip
CNPJ_Razao_Conflito,20230301000000,41530252,25321586,,caderno_set23.zip
CNPJ_Razao_Conflito,20230601000000,41394219,25884089,,caderno_set23.zip
CNPJ_Razao_Conflito,20180901000000,23848439,23838388,,caderno_set23.zip
CNPJ_Razao_Conflito,20181201000000,24046363,24036408,,caderno_set23.zip
CNPJ_Razao_Conflito,20190301000000,24212147,24202262,,caderno_set23.zip
CNPJ_Razao_Conflito,20190601000000,24434006,24424134,,caderno_set23.zip
CNPJ_Razao_Conflito,20190901000000,24861374,24851732,,caderno_set23.zip
CNPJ_Razao_Conflito,20191201000000,25426316,25416786,,caderno_set23.zip
CNPJ_Razao_Conflito,20200301000000,25522154,25512859,,caderno_set23.zip
CNPJ_Razao_Conflito,20200601000000,24746954,24737755,,caderno_set23.zip
CNPJ_Razao_Conflito,20200901000000,25462492,25453928,,caderno_set23.zip
CNPJ_Razao_Conflito,20201201000000,26038882,26030974,,caderno_set23.zip
CNPJ_Razao_Conflito,20210301000000,26444376,26437060,,caderno_set23.zip
CNPJ_Razao_Conflito,20210601000000,26868182,26861499,,caderno_set23.zip
CNPJ_Razao_Conflito,20210901000000,27754704,27748583,,caderno_set23.zip
CNPJ_Razao_Conflito,20211201000000,28273256,28268590,,caderno_set23.zip
CNPJ_Razao_Conflito,20220301000000,40154493,28459940,,caderno_set23.zip
CNPJ_Razao_Conflito,20220601000000,40614659,29040579,,caderno_set23.zip
CNPJ_Razao_Conflito,20220901000000,41071771,29751103,,caderno_set23.zip
CNPJ_Razao_Conflito,20221201000000,41387805,30312104,,caderno_set23.zip
CNPJ_Razao_Conflito,20230301000000,41530252,30662460,,caderno_set23.zip
CNPJ_Razao_Conflito,20230601000000,41394219,31278886,,caderno_set23.zip
CNPJ_Razao_Conflito,20160601000000,20663856,5136172,,caderno_set23.zip
CNPJ_Razao_Conflito,20160901000000,20858519,5098696,,caderno_set23.zip
CNPJ_Razao_Conflito,20161201000000,21181491,5029219,,caderno_set23.zip
CNPJ_Razao_Conflito,20170301000000,21499200,4996645,,caderno_set23.zip
CNPJ_Razao_Conflito,20170601000000,21617290,4972099,,caderno_set23.zip
CNPJ_Razao_Conflito,20170901000000,21979881,4947528,,caderno_set23.zip
CNPJ_Razao_Conflito,20171201000000,22271134,4868157,,caderno_set23.zip
CNPJ_Razao_Conflito,20180301000000,22419447,4831545,,caderno_set23.zip
CNPJ_Razao_Conflito,20180601000000,23263131,4787013,,caderno_set23.zip
CNPJ_Razao_Conflito,20180901000000,23848439,4756430,,caderno_set23.zip
CNPJ_Razao_Conflito,20181201000000,24046363,4670322,,caderno_set23.zip
CNPJ_Razao_Conflito,20190301000000,24212147,4628915,,caderno_set23.zip
